#Frame            RoG     RoG[Max]
   12320      24.1805      42.9797
   12321      24.2406      43.5756
   12322      24.2262      42.6666
   12323      24.2112      43.4060
   12324      24.2139      43.3383
   12325      24.2370      43.1300
   12326      24.2855      43.9025
   12327      24.2229      43.8253
   12328      24.2342      44.0474
   12329      24.3796      44.5239
   12330      24.3246      44.5912
   12331      24.3921      45.1976
   12332      24.3369      44.2447
   12333      24.3462      45.3530
   12334      24.4046      45.9429
   12335      24.4993      45.4560
   12336      24.3692      44.9563
   12337      24.2890      44.7383
   12338      24.3333      44.9029
   12339      24.3167      44.6244
   12340      24.3337      44.7930
   12341      24.3503      45.2974
   12342      24.3284      45.3552
   12343      24.3369      45.2250
   12344      24.3222      44.8747
   12345      24.4050      44.8025
   12346      24.4316      45.9481
   12347      24.3281      44.4045
   12348      24.2063      44.4719
   12349      24.2451      44.4017
   12350      24.1437      44.4628
   12351      24.2141      43.6365
   12352      24.3404      43.9389
   12353      24.3222      44.0047
   12354      24.2939      44.6513
   12355      24.3288      44.0435
   12356      24.3686      43.7006
   12357      24.3540      43.8162
   12358      24.3190      43.1657
   12359      24.2507      43.0724
   12360      24.2492      43.1182
   12361      24.1341      42.9529
   12362      24.1614      42.6684
   12363      24.2631      43.2135
   12364      24.2434      43.1810
   12365      24.3224      43.3855
   12366      24.1605      42.9411
   12367      24.3384      43.2930
   12368      24.2205      43.6351
   12369      24.3826      44.1753
   12370      24.2605      44.5196
   12371      24.3421      44.4370
   12372      24.3021      44.4810
   12373      24.2683      43.6932
   12374      24.3194      44.5257
   12375      24.2579      44.1740
   12376      24.1617      43.9974
   12377      24.2135      43.6663
   12378      24.2487      43.6103
   12379      24.1978      43.3595
   12380      24.1915      42.4654
   12381      24.1218      43.7259
   12382      24.1567      43.4522
   12383      24.3343      44.5605
   12384      24.3495      44.8625
   12385      24.3953      44.3932
   12386      24.3798      44.5122
   12387      24.2764      43.9813
   12388      24.3739      43.5976
   12389      24.2686      44.3363
   12390      24.2141      44.1634
   12391      24.2217      44.3060
   12392      24.3386      44.6413
   12393      24.3388      44.5685
   12394      24.3273      45.0854
   12395      24.2726      44.2246
   12396      24.2766      44.2841
   12397      24.2137      44.7451
   12398      24.3417      45.3306
   12399      24.3466      45.5623
   12400      24.2498      45.4129
   12401      24.3861      46.0763
   12402      24.5549      46.0785
   12403      24.4889      46.3545
   12404      24.3931      46.4079
   12405      24.5014      46.9512
   12406      24.4472      46.1553
   12407      24.3618      45.3546
   12408      24.3320      45.5807
   12409      24.3378      45.8730
   12410      24.4501      46.1139
   12411      24.3236      44.5531
   12412      24.3433      45.1902
   12413      24.3362      44.9305
   12414      24.2955      44.2977
   12415      24.3475      45.2728
   12416      24.4153      45.5473
   12417      24.4356      45.4114
   12418      24.4251      45.7041
   12419      24.3440      46.1408
   12420      24.4183      46.6925
   12421      24.4287      47.0474
   12422      24.3518      46.3145
   12423      24.4319      46.2568
   12424      24.3973      46.5277
   12425      24.3734      45.7609
   12426      24.4563      46.5733
   12427      24.3879      46.3751
   12428      24.4574      46.5763
   12429      24.3823      46.4107
   12430      24.4998      46.8879
   12431      24.4799      46.8537
   12432      24.4698      46.8616
   12433      24.3566      46.4300
   12434      24.3763      46.3908
   12435      24.4041      46.5509
   12436      24.3272      46.2060
   12437      24.3070      46.6667
   12438      24.3690      46.2207
   12439      24.3969      47.0687
   12440      24.3830      46.3868
   12441      24.4330      46.8699
   12442      24.5040      46.1273
   12443      24.4621      45.6686
   12444      24.5351      46.2190
   12445      24.3638      45.7257
   12446      24.4178      45.2474
   12447      24.4157      46.7246
   12448      24.4673      46.1762
   12449      24.3947      46.1593
   12450      24.3749      45.2169
   12451      24.3012      45.0985
   12452      24.3308      45.7252
   12453      24.3345      46.2355
   12454      24.2268      45.2039
   12455      24.3829      45.3877
   12456      24.3532      45.8648
   12457      24.4549      46.4855
   12458      24.3592      45.9047
   12459      24.3702      45.3429
   12460      24.3693      46.2220
   12461      24.2108      45.0233
   12462      24.3687      46.0686
   12463      24.4137      46.1091
   12464      24.2835      45.7910
   12465      24.3085      46.0951
   12466      24.4432      46.6441
   12467      24.4835      46.9027
   12468      24.4070      47.1769
   12469      24.2039      46.5395
   12470      24.1808      46.1756
   12471      24.3184      46.5700
   12472      24.3076      46.5445
   12473      24.4421      47.1776
   12474      24.3088      46.5855
   12475      24.3226      47.1496
   12476      24.2974      47.2331
   12477      24.3486      46.4169
   12478      24.3416      47.4492
   12479      24.3070      45.5644
   12480      24.3054      46.1138
   12481      24.4141      46.5220
   12482      24.3421      46.1116
   12483      24.3173      46.9736
   12484      24.3366      46.2235
   12485      24.3727      46.5011
   12486      24.1966      46.3091
   12487      24.2827      45.7555
   12488      24.2698      46.2085
   12489      24.3350      46.3489
   12490      24.3370      46.6339
   12491      24.3026      45.4163
   12492      24.2539      45.8449
   12493      24.3677      45.6278
   12494      24.3638      46.1701
   12495      24.3424      46.1734
   12496      24.3092      46.3490
   12497      24.3650      46.5871
   12498      24.3513      46.4163
   12499      24.3533      46.5183
   12500      24.3480      46.6737
   12501      24.4153      46.6659
   12502      24.4464      47.0694
   12503      24.3310      46.5040
   12504      24.3533      46.7989
   12505      24.2456      46.0705
   12506      24.2803      46.3041
   12507      24.2706      45.2535
   12508      24.2626      45.8080
   12509      24.2699      45.6377
   12510      24.3779      45.4223
   12511      24.4081      45.9897
   12512      24.2598      45.8339
   12513      24.3054      45.7229
   12514      24.2742      45.3819
   12515      24.2260      45.1867
   12516      24.2259      45.1693
   12517      24.2794      45.4510
   12518      24.3205      46.0912
   12519      24.3922      46.4496
   12520      24.3490      45.8209
   12521      24.3433      45.9744
   12522      24.2194      45.4235
   12523      24.3004      46.2681
   12524      24.2683      46.5904
   12525      24.1687      45.6731
   12526      24.2659      45.7663
   12527      24.3662      46.3169
   12528      24.1741      45.4215
   12529      24.1881      45.4485
   12530      24.1336      45.8841
   12531      24.1360      45.8891
   12532      24.1368      45.9550
   12533      24.1453      45.3079
   12534      24.2796      46.1503
   12535      24.1791      45.7822
   12536      24.2913      45.7524
   12537      24.1456      44.9473
   12538      24.1967      45.5335
   12539      24.1351      44.7704
   12540      24.1029      44.5161
   12541      24.2850      45.6021
   12542      24.2805      45.8502
   12543      24.3013      45.7621
   12544      24.2338      45.6275
   12545      24.2837      45.5112
   12546      24.1928      46.1271
   12547      24.0803      44.9596
   12548      24.1495      45.7151
   12549      24.2952      45.2831
   12550      24.3159      45.3484
   12551      24.1740      44.8990
   12552      24.2462      44.7033
   12553      24.2860      44.7873
   12554      24.2208      45.2646
   12555      24.1356      44.7434
   12556      24.0889      45.1273
   12557      24.0523      44.9535
   12558      24.2020      45.0549
   12559      24.2293      44.8930
   12560      24.1414      44.5788
   12561      24.1832      44.4110
   12562      24.1656      45.2402
   12563      24.2372      45.2205
   12564      24.2906      46.0531
   12565      24.2406      46.2007
   12566      24.3434      46.9226
   12567      24.1798      45.6614
   12568      24.1779      45.5322
   12569      24.2337      46.3222
   12570      24.2901      47.2114
   12571      24.3586      46.1943
   12572      24.2959      45.8497
   12573      24.3600      45.7699
   12574      24.3075      46.1545
   12575      24.2258      46.4618
   12576      24.3251      46.6551
   12577      24.3213      46.4103
   12578      24.3371      45.8084
   12579      24.3897      47.1970
   12580      24.3007      46.0921
   12581      24.4595      47.2499
   12582      24.3726      46.5183
   12583      24.3498      46.7208
   12584      24.2969      46.3789
   12585      24.2802      45.3294
   12586      24.3383      46.0983
   12587      24.4022      46.1819
   12588      24.3247      46.8524
   12589      24.4241      46.5669
   12590      24.3511      46.0430
   12591      24.3943      45.9403
   12592      24.3434      45.9770
   12593      24.3121      46.2069
   12594      24.3124      45.5609
   12595      24.3472      46.3175
   12596      24.2846      45.5499
   12597      24.1873      45.0080
   12598      24.2356      44.0291
   12599      24.2602      45.2247
   12600      24.2702      45.9185
   12601      24.2451      45.3274
   12602      24.3464      45.8691
   12603      24.3773      46.0386
   12604      24.3257      45.9258
   12605      24.3509      44.7955
   12606      24.2960      45.7878
   12607      24.1414      45.4989
